id,type,host_Z,visits_needed,visits_done,started,completed
3335,CC,24.356,30,12,1,0
3338,CC,21.494,1,0,0,0
3339,CC,20.427,1,1,1,1
3340,CC,23.894,13,9,1,0
3341,CC,25.259,152,0,0,0
3342,CC,22.431,1,0,0,0
3343,CC,24.546,42,0,0,0
3344,CC,22.191,1,1,1,1
3345,CC,22.259,1,1,1,1
3346,CC,25.054,106,8,1,0
3348,CC,21.081,1,1,1,1
3349,CC,25.481,228,12,1,0
3350,CC,24.754,60,23,1,0
3351,CC,24.503,38,24,1,0
3352,CC,21.375,1,0,0,0
3353,CC,22.736,2,2,1,1
3354,CC,19.953,1,1,1,1
3355,CC,22.209,1,0,0,0
3356,CC,24.506,38,0,0,0
3358,CC,21.007,1,0,0,0
3361,CC,24.932,85,23,1,0
3364,CC,25.413,205,21,1,0
3365,CC,21.177,1,1,1,1
3366,CC,24.822,69,11,1,0
3367,CC,20.383,1,1,1,1
3368,CC,22.713,2,0,0,0
3370,CC,19.803,1,0,0,0
3372,CC,18.772,1,1,1,1
3374,CC,20.764,1,1,1,1
3377,CC,23.647,9,9,1,1
3378,CC,20.550,1,0,0,0
3379,CC,20.148,1,0,0,0
3380,CC,21.874,1,1,1,1
3383,CC,20.798,1,1,1,1
3384,CC,23.058,3,0,0,0
3385,CC,21.270,1,1,1,1
3386,CC,21.016,1,1,1,1
3387,CC,20.578,1,1,1,1
3389,CC,24.964,89,3,1,0
3390,CC,21.158,1,1,1,1
3392,CC,18.830,1,1,1,1
3393,CC,24.783,64,0,0,0
3394,CC,19.573,1,1,1,1
3395,CC,23.966,15,9,1,0
3396,CC,23.930,14,9,1,0
3397,CC,22.165,1,0,0,0
3398,CC,21.272,1,1,1,1
3399,CC,20.048,1,1,1,1
3400,CC,25.397,199,0,0,0
3401,CC,21.069,1,1,1,1
3402,CC,20.989,1,1,1,1
3403,CC,21.491,1,1,1,1
3405,CC,23.117,4,4,1,1
3406,CC,21.715,1,1,1,1
3407,CC,22.974,3,3,1,1
3408,CC,23.734,10,0,0,0
3409,CC,25.435,212,2,1,0
3410,CC,23.402,6,0,0,0
3411,CC,22.993,3,3,1,1
3412,CC,20.469,1,1,1,1
3413,CC,25.448,217,5,1,0
3416,CC,20.893,1,1,1,1
3417,CC,22.867,2,0,0,0
3420,CC,22.184,1,1,1,1
3421,CC,24.496,38,23,1,0
3422,CC,24.450,35,0,0,0
3423,CC,25.202,138,9,1,0
3424,CC,23.634,8,8,1,1
3426,CC,22.684,2,2,1,1
3428,CC,22.586,2,2,1,1
3429,CC,22.586,2,2,1,1
3431,CC,24.648,51,0,0,0
3432,CC,21.263,1,1,1,1
3434,CC,24.618,48,18,1,0
3435,CC,23.858,12,2,1,0
3436,CC,21.789,1,1,1,1
3437,CC,19.639,1,1,1,1
3438,CC,23.950,14,14,1,1
3439,CC,24.377,31,9,1,0
3440,CC,23.330,5,5,1,1
3445,CC,21.332,1,1,1,1
3446,CC,20.893,1,0,0,0
3447,CC,21.440,1,1,1,1
3448,CC,23.840,12,12,1,1
3449,CC,24.456,35,0,0,0
3450,CC,25.193,136,0,0,0
3451,CC,24.506,38,9,1,0
3453,CC,25.061,107,9,1,0
3454,CC,23.491,6,6,1,1
3457,CC,21.009,1,1,1,1
3459,CC,24.198,22,7,1,0
3460,CC,21.419,1,1,1,1
3464,CC,21.759,1,1,1,1
3466,CC,22.422,1,0,0,0
3468,CC,24.357,30,0,0,0
3469,CC,23.070,3,3,1,1
3470,CC,23.807,11,11,1,1
3474,CC,19.112,1,1,1,1
3475,CC,22.639,2,2,1,1
3476,CC,21.924,1,0,0,0
3477,CC,21.403,1,0,0,0
3479,CC,23.570,7,0,0,0
3480,CC,22.628,2,2,1,1
3481,CC,19.967,1,0,0,0
3482,CC,23.543,7,0,0,0
3483,CC,19.758,1,1,1,1
3484,CC,25.214,141,0,0,0
3485,CC,22.037,1,0,0,0
3487,CC,24.734,58,0,0,0
3488,CC,22.964,3,3,1,1
3490,CC,22.096,1,1,1,1
3491,CC,20.111,1,1,1,1
3492,CC,23.699,9,5,1,0
3494,CC,22.502,1,0,0,0
3495,CC,21.632,1,0,0,0
3496,CC,22.261,1,1,1,1
3497,CC,24.046,17,0,0,0
3498,CC,21.034,1,1,1,1
3499,CC,22.176,1,1,1,1
3500,CC,23.336,5,0,0,0
3501,CC,22.185,1,0,0,0
3502,CC,24.950,87,5,1,0
3504,CC,19.676,1,1,1,1
3505,CC,24.291,26,26,1,1
3507,CC,24.065,18,0,0,0
3508,CC,20.430,1,0,0,0
3509,CC,20.700,1,1,1,1
3510,CC,22.827,2,2,1,1
3511,CC,19.851,1,1,1,1
3512,CC,20.877,1,1,1,1
3513,CC,21.514,1,1,1,1
3514,CC,24.703,55,0,0,0
3516,CC,23.188,4,4,1,1
3517,CC,23.402,6,6,1,1
3518,CC,22.845,2,2,1,1
3520,CC,23.564,7,0,0,0
3523,CC,24.403,32,29,1,0
3525,CC,24.135,20,0,0,0
3526,CC,21.594,1,0,0,0
3527,CC,19.208,1,1,1,1
3529,CC,25.479,228,23,1,0
3530,CC,21.157,1,1,1,1
3531,CC,22.271,1,1,1,1
3532,CC,22.151,1,1,1,1
3533,CC,20.661,1,0,0,0
3534,CC,22.457,1,1,1,1
3535,CC,20.899,1,0,0,0
3536,CC,23.955,14,0,0,0
3537,CC,19.913,1,1,1,1
3538,CC,23.436,6,6,1,1
3539,CC,23.350,5,5,1,1
3540,CC,22.678,2,0,0,0
3541,CC,20.247,1,1,1,1
3542,CC,19.896,1,1,1,1
3543,CC,19.534,1,1,1,1
3544,CC,19.121,1,0,0,0
3545,CC,23.317,5,5,1,1
3546,CC,20.542,1,1,1,1
3548,CC,18.943,1,0,0,0
3549,CC,20.122,1,1,1,1
3551,CC,25.125,121,23,1,0
3552,CC,22.311,1,1,1,1
3553,CC,24.035,17,0,0,0
3554,CC,23.840,12,2,1,0
3556,CC,20.615,1,1,1,1
3557,CC,21.260,1,0,0,0
3558,CC,22.237,1,0,0,0
3559,CC,20.692,1,1,1,1
3561,CC,20.641,1,0,0,0
3562,CC,23.837,12,12,1,1
3563,CC,22.902,3,0,0,0
3564,CC,23.497,6,6,1,1
3566,CC,24.274,25,9,1,0
3567,CC,20.279,1,1,1,1
3568,CC,20.631,1,1,1,1
3569,CC,24.380,31,0,0,0
3570,CC,21.717,1,1,1,1
3571,CC,18.897,1,1,1,1
3572,CC,21.510,1,1,1,1
3574,CC,19.850,1,1,1,1
3576,CC,21.323,1,1,1,1
3577,CC,25.299,165,9,1,0
3578,CC,24.978,91,2,1,0
3579,CC,24.766,62,0,0,0
3580,CC,21.050,1,1,1,1
3581,CC,21.590,1,1,1,1
3582,CC,22.533,2,2,1,1
3583,CC,24.630,49,1,1,0
3584,CC,25.175,132,12,1,0
3585,CC,22.304,1,0,0,0
3586,CC,23.502,7,7,1,1
3587,CC,21.360,1,0,0,0
3588,CC,22.748,2,0,0,0
3589,CC,20.405,1,0,0,0
3590,CC,23.830,12,12,1,1
3591,CC,23.669,9,9,1,1
3592,CC,21.702,1,1,1,1
3593,CC,22.716,2,0,0,0
3594,CC,22.676,2,0,0,0
3595,CC,23.894,13,0,0,0
3597,CC,22.241,1,1,1,1
3598,CC,22.127,1,1,1,1
3599,CC,23.593,8,8,1,1
3600,CC,22.957,3,3,1,1
3601,CC,24.992,93,5,1,0
3603,CC,25.486,230,23,1,0
3604,CC,23.867,12,0,0,0
3605,CC,21.703,1,0,0,0
3607,CC,21.874,1,1,1,1
3608,CC,21.569,1,1,1,1
3609,CC,22.608,2,2,1,1
3610,CC,23.737,10,0,0,0
3611,CC,23.557,7,0,0,0
3612,CC,23.716,9,0,0,0
3613,CC,22.946,3,0,0,0
3614,CC,23.256,4,4,1,1
3615,CC,24.990,93,0,0,0
3616,CC,23.726,10,9,1,0
3617,CC,21.549,1,0,0,0
3619,CC,24.102,19,0,0,0
3620,CC,25.270,155,23,1,0
3621,CC,24.078,18,0,0,0
3622,CC,21.102,1,0,0,0
3623,CC,23.665,9,9,1,1
3625,CC,25.432,211,0,0,0
3626,CC,21.231,1,1,1,1
3627,CC,21.351,1,0,0,0
3630,CC,21.800,1,1,1,1
3631,CC,21.245,1,0,0,0
3632,CC,20.886,1,1,1,1
3633,CC,23.601,8,8,1,1
3634,CC,19.524,1,1,1,1
3635,CC,20.785,1,1,1,1
3636,CC,22.534,2,0,0,0
3638,CC,21.272,1,1,1,1
3639,CC,23.152,4,4,1,1
3640,CC,21.495,1,1,1,1
3641,CC,23.138,4,0,0,0
3643,CC,23.793,11,11,1,1
3644,CC,21.286,1,1,1,1
3645,CC,25.403,201,0,0,0
3646,CC,18.855,1,0,0,0
3647,CC,21.290,1,1,1,1
3648,CC,21.413,1,1,1,1
3649,CC,22.665,2,2,1,1
3652,CC,19.501,1,1,1,1
3653,CC,19.854,1,1,1,1
3654,CC,20.746,1,1,1,1
3656,CC,23.104,3,3,1,1
3657,CC,21.611,1,1,1,1
3658,CC,23.999,15,5,1,0
3659,CC,22.153,1,0,0,0
3660,CC,23.517,7,0,0,0
3662,CC,19.871,1,1,1,1
3663,CC,22.129,1,1,1,1
3664,CC,22.965,3,3,1,1
3665,CC,23.658,9,0,0,0
3666,CC,22.410,1,1,1,1
3667,CC,23.021,3,3,1,1
3668,CC,22.446,1,0,0,0
3669,CC,19.714,1,1,1,1
3671,CC,25.478,227,0,0,0
3672,CC,23.249,4,4,1,1
3673,CC,22.168,1,1,1,1
3674,CC,22.324,1,1,1,1
3675,CC,19.197,1,0,0,0
3677,CC,22.817,2,2,1,1
3678,CC,21.180,1,1,1,1
3679,CC,22.716,2,0,0,0
3680,CC,23.634,8,0,0,0
3681,CC,20.565,1,1,1,1
3682,CC,23.986,15,12,1,0
3683,CC,21.092,1,1,1,1
3684,CC,25.168,131,23,1,0
3685,CC,24.384,31,0,0,0
3686,CC,24.285,26,0,0,0
3687,CC,24.208,23,23,1,1
3688,CC,21.367,1,1,1,1
3690,CC,21.797,1,0,0,0
3691,CC,22.718,2,2,1,1
3693,CC,22.892,3,3,1,1
3694,CC,24.775,63,23,1,0
3696,CC,22.743,2,2,1,1
3698,CC,22.501,1,0,0,0
3700,CC,22.121,1,1,1,1
3701,CC,24.605,47,23,1,0
3702,CC,24.449,35,13,1,0
3703,CC,25.271,156,4,1,0
3704,CC,24.088,18,7,1,0
3705,CC,23.745,10,9,1,0
3706,CC,21.174,1,1,1,1
3707,CC,21.088,1,1,1,1
3708,CC,22.813,2,2,1,1
3709,CC,24.836,71,25,1,0
3710,CC,22.936,3,3,1,1
3711,CC,19.890,1,0,0,0
3713,CC,21.600,1,0,0,0
3715,CC,23.778,11,0,0,0
3716,CC,22.478,1,0,0,0
3717,CC,22.926,3,3,1,1
3718,CC,24.549,42,3,1,0
3719,CC,20.343,1,1,1,1
3720,CC,25.148,126,9,1,0
3723,CC,24.121,20,0,0,0
3724,CC,21.787,1,1,1,1
3725,CC,24.549,42,14,1,0
3726,CC,22.112,1,1,1,1
3729,CC,24.088,18,0,0,0
3732,CC,24.873,76,0,0,0
3734,CC,24.259,25,4,1,0
3735,CC,23.984,15,15,1,1
3738,CC,23.494,6,0,0,0
3739,CC,23.224,4,4,1,1
3740,CC,22.644,2,2,1,1
3742,CC,24.313,28,3,1,0
3743,CC,22.485,1,1,1,1
3745,CC,20.306,1,1,1,1
3746,CC,21.023,1,0,0,0
3747,CC,23.636,8,6,1,0
3749,CC,20.619,1,0,0,0
3750,CC,19.333,1,0,0,0
3751,CC,24.857,74,0,0,0
3752,CC,22.915,3,0,0,0
3753,CC,22.683,2,0,0,0
3754,CC,19.959,1,1,1,1
3755,CC,24.466,36,9,1,0
3756,CC,24.571,44,0,0,0
3758,CC,24.972,90,17,1,0
3759,CC,22.475,1,0,0,0
3761,CC,22.035,1,0,0,0
3762,CC,21.042,1,0,0,0
3763,CC,23.511,7,0,0,0
3764,CC,20.952,1,1,1,1
3765,CC,24.319,28,9,1,0
3766,CC,22.634,2,0,0,0
3767,CC,22.055,1,0,0,0
3768,CC,21.388,1,1,1,1
3769,CC,20.734,1,1,1,1
3770,CC,20.584,1,0,0,0
3773,CC,21.345,1,0,0,0
3774,CC,21.583,1,0,0,0
3776,CC,24.799,66,3,1,0
3779,CC,22.832,2,0,0,0
3781,CC,22.160,1,0,0,0
3782,CC,21.747,1,1,1,1
3784,CC,21.769,1,0,0,0
3786,CC,22.980,3,0,0,0
3787,CC,21.333,1,1,1,1
3788,CC,23.809,11,8,1,0
3789,CC,19.160,1,1,1,1
3791,CC,22.356,1,1,1,1
3793,CC,25.013,97,9,1,0
3794,CC,25.277,158,5,1,0
3796,CC,25.414,205,23,1,0
3797,CC,22.298,1,1,1,1
3798,CC,20.674,1,1,1,1
3799,CC,22.603,2,2,1,1
3800,CC,25.041,103,27,1,0
3801,CC,22.676,2,2,1,1
3803,CC,21.143,1,1,1,1
3805,CC,25.286,161,15,1,0
3806,CC,21.104,1,1,1,1
3808,CC,21.880,1,0,0,0
3809,CC,19.880,1,0,0,0
3810,CC,19.155,1,1,1,1
3811,CC,23.349,5,0,0,0
3813,CC,21.260,1,1,1,1
3814,CC,23.603,8,0,0,0
3815,CC,24.267,25,0,0,0
3816,CC,23.663,9,4,1,0
3817,CC,25.026,100,0,0,0
3818,CC,24.105,19,11,1,0
3819,CC,20.490,1,0,0,0
3820,CC,22.637,2,2,1,1
3821,CC,22.051,1,1,1,1
3822,CC,24.789,65,23,1,0
3823,CC,24.909,82,23,1,0
3824,CC,19.545,1,1,1,1
3825,CC,18.924,1,0,0,0
3826,CC,22.324,1,1,1,1
3827,CC,21.034,1,1,1,1
3828,CC,24.986,92,3,1,0
3829,CC,24.496,38,9,1,0
3830,CC,22.910,3,3,1,1
3831,CC,21.564,1,0,0,0
3832,CC,23.128,4,4,1,1
3834,CC,22.431,1,0,0,0
3835,CC,23.116,4,4,1,1
3836,CC,22.075,1,0,0,0
3837,CC,23.476,6,0,0,0
3838,CC,23.018,3,2,1,0
3839,CC,24.100,19,4,1,0
3841,CC,21.279,1,1,1,1
3843,CC,23.278,5,0,0,0
3844,CC,22.198,1,1,1,1
3845,CC,25.197,137,1,1,0
3846,CC,20.314,1,0,0,0
3847,CC,24.082,18,0,0,0
3848,CC,21.721,1,1,1,1
3849,CC,23.454,6,0,0,0
3850,CC,23.232,4,4,1,1
3851,CC,22.785,2,2,1,1
3853,CC,25.264,153,8,1,0
3854,CC,22.588,2,2,1,1
3855,CC,24.193,22,22,1,1
3856,CC,23.530,7,7,1,1
3857,CC,23.128,4,0,0,0
3858,CC,22.375,1,1,1,1
3859,CC,24.053,17,17,1,1
3860,CC,20.397,1,0,0,0
3862,CC,20.625,1,1,1,1
3863,CC,24.934,85,4,1,0
3864,CC,22.475,1,1,1,1
3866,CC,21.020,1,0,0,0
3867,CC,24.698,55,0,0,0
3868,CC,22.548,2,2,1,1
3869,CC,22.417,1,1,1,1
3870,CC,24.586,45,0,0,0
3871,CC,20.640,1,1,1,1
3872,CC,21.530,1,0,0,0
3873,CC,21.886,1,0,0,0
3874,CC,25.102,116,0,0,0
3875,CC,21.408,1,1,1,1
3877,CC,23.070,3,0,0,0
3878,CC,21.017,1,1,1,1
3879,CC,21.643,1,1,1,1
3880,CC,25.338,179,0,0,0
3881,CC,20.842,1,1,1,1
3882,CC,25.212,140,10,1,0
3883,CC,24.080,18,5,1,0
3885,CC,21.943,1,1,1,1
3887,CC,24.989,92,9,1,0
3888,CC,23.261,4,4,1,1
3889,CC,20.078,1,1,1,1
3890,CC,21.382,1,1,1,1
3891,CC,21.887,1,0,0,0
3892,CC,22.144,1,1,1,1
3893,CC,22.623,2,2,1,1
3895,CC,20.405,1,1,1,1
3896,CC,19.492,1,0,0,0
3897,CC,18.238,1,1,1,1
3898,CC,21.157,1,0,0,0
3899,CC,22.146,1,1,1,1
3900,CC,21.612,1,1,1,1
3901,CC,24.750,60,4,1,0
3902,CC,23.083,3,0,0,0
3903,CC,19.848,1,0,0,0
3904,CC,21.479,1,1,1,1
3905,CC,21.311,1,1,1,1
3906,CC,22.306,1,0,0,0
3907,CC,21.892,1,1,1,1
3910,CC,23.855,12,9,1,0
3911,CC,22.403,1,1,1,1
3912,CC,19.112,1,0,0,0
3913,CC,22.352,1,1,1,1
3914,CC,20.186,1,0,0,0
3916,CC,22.110,1,0,0,0
3917,CC,21.817,1,1,1,1
3918,CC,21.116,1,0,0,0
3920,CC,22.353,1,1,1,1
3921,CC,21.947,1,1,1,1
3923,CC,20.256,1,1,1,1
3924,CC,20.692,1,0,0,0
3925,CC,24.801,67,5,1,0
3926,CC,20.660,1,1,1,1
3927,CC,24.859,75,0,0,0
3929,CC,21.122,1,0,0,0
3931,CC,25.227,144,0,0,0
3932,CC,23.939,14,13,1,0
3933,CC,22.412,1,1,1,1
3934,CC,20.028,1,0,0,0
3936,CC,20.347,1,0,0,0
3937,CC,22.077,1,1,1,1
3938,CC,22.120,1,0,0,0
3939,CC,24.621,48,0,0,0
3940,CC,20.221,1,1,1,1
3941,CC,23.591,8,8,1,1
3943,CC,21.326,1,0,0,0
3944,CC,24.874,77,25,1,0
3945,CC,20.373,1,0,0,0
3946,CC,21.419,1,0,0,0
3949,CC,21.706,1,1,1,1
3950,CC,23.581,8,8,1,1
3951,CC,22.905,3,3,1,1
3952,CC,22.621,2,2,1,1
3953,CC,24.092,19,3,1,0
3955,CC,24.848,73,0,0,0
3956,CC,23.492,6,6,1,1
3958,CC,21.851,1,1,1,1
3961,CC,21.908,1,1,1,1
3962,CC,25.495,233,0,0,0
3965,CC,24.905,81,5,1,0
3966,CC,24.724,57,9,1,0
3967,CC,25.390,197,14,1,0
3968,CC,23.085,3,1,1,0
3969,CC,23.812,11,0,0,0
3970,CC,23.183,4,4,1,1
3971,CC,23.703,9,0,0,0
3972,CC,24.559,43,24,1,0
3973,CC,23.706,9,9,1,1
3974,CC,21.643,1,1,1,1
3976,CC,20.930,1,0,0,0
3977,CC,22.586,2,1,1,0
3979,CC,25.475,226,1,1,0
3980,CC,22.426,1,0,0,0
3981,CC,22.284,1,1,1,1
3982,CC,21.571,1,0,0,0
3983,CC,23.599,8,8,1,1
3986,CC,24.623,49,12,1,0
3987,CC,22.686,2,2,1,1
3988,CC,20.196,1,1,1,1
3989,CC,24.123,20,11,1,0
3990,CC,21.014,1,1,1,1
3991,CC,23.547,7,0,0,0
3992,CC,22.653,2,2,1,1
3995,CC,24.549,42,0,0,0
3996,CC,25.324,174,12,1,0
3997,CC,22.404,1,1,1,1
3998,CC,22.812,2,2,1,1
3999,CC,19.633,1,1,1,1
4000,CC,24.686,54,12,1,0
4001,CC,19.219,1,1,1,1
4002,CC,22.254,1,1,1,1
4003,CC,20.685,1,1,1,1
4004,CC,24.712,56,3,1,0
4006,CC,20.133,1,1,1,1
4009,CC,20.297,1,0,0,0
4010,CC,21.557,1,1,1,1
4011,CC,23.202,4,3,1,0
4012,CC,23.702,9,0,0,0
4013,CC,22.311,1,1,1,1
4014,CC,22.630,2,2,1,1
4016,CC,21.823,1,0,0,0
4018,CC,22.235,1,1,1,1
4019,CC,22.379,1,0,0,0
4020,CC,19.937,1,1,1,1
4021,CC,19.533,1,1,1,1
4023,CC,20.688,1,0,0,0
4024,CC,22.999,3,3,1,1
4025,CC,24.200,22,0,0,0
4028,CC,23.773,10,9,1,0
4029,CC,25.341,180,23,1,0
4031,CC,24.939,86,13,1,0
4033,CC,24.235,24,0,0,0
4034,CC,22.436,1,0,0,0
4035,CC,23.691,9,0,0,0
4037,CC,21.669,1,1,1,1
4038,CC,24.133,20,9,1,0
4039,CC,22.928,3,3,1,1
4040,CC,21.664,1,1,1,1
4041,CC,21.811,1,0,0,0
4042,CC,24.786,65,0,0,0
4043,CC,24.634,50,9,1,0
4044,CC,20.065,1,0,0,0
4045,CC,21.093,1,1,1,1
4048,CC,23.368,5,0,0,0
4049,CC,21.585,1,1,1,1
4050,CC,24.006,16,9,1,0
4051,CC,22.780,2,2,1,1
4052,CC,25.464,222,23,1,0
4053,CC,25.001,94,9,1,0
4054,CC,22.141,1,0,0,0
4055,CC,20.330,1,1,1,1
4056,CC,24.327,28,0,0,0
4058,CC,23.818,11,11,1,1
4059,CC,22.265,1,1,1,1
4061,CC,21.412,1,0,0,0
4063,CC,21.822,1,1,1,1
4064,CC,20.455,1,1,1,1
4065,CC,24.965,89,12,1,0
4066,CC,19.622,1,1,1,1
4067,CC,19.879,1,1,1,1
4068,CC,19.147,1,1,1,1
4069,CC,20.347,1,1,1,1
4071,CC,21.047,1,1,1,1
4072,CC,18.963,1,1,1,1
4073,CC,22.645,2,2,1,1
4075,CC,23.644,8,1,1,0
4077,CC,24.801,67,10,1,0
4078,CC,22.310,1,0,0,0
4080,CC,21.120,1,0,0,0
4082,CC,22.532,2,2,1,1
4083,CC,22.742,2,2,1,1
4084,CC,21.683,1,1,1,1
4085,CC,20.116,1,1,1,1
4086,CC,18.906,1,1,1,1
4088,CC,23.612,8,8,1,1
4089,CC,23.228,4,4,1,1
4090,CC,21.914,1,1,1,1
4091,CC,22.249,1,1,1,1
4092,CC,25.447,216,0,0,0
4093,CC,22.826,2,2,1,1
4094,CC,22.601,2,2,1,1
4095,CC,21.217,1,0,0,0
4096,CC,21.131,1,1,1,1
4097,CC,21.863,1,0,0,0
4098,CC,19.866,1,1,1,1
4099,CC,22.177,1,0,0,0
4100,CC,23.223,4,0,0,0
4102,CC,23.623,8,8,1,1
4104,CC,24.694,55,21,1,0
4105,CC,23.061,3,3,1,1
4107,CC,22.977,3,0,0,0
4108,CC,20.689,1,1,1,1
4109,CC,25.314,171,0,0,0
4112,CC,22.345,1,1,1,1
4114,CC,23.417,6,6,1,1
4116,CC,23.698,9,9,1,1
4118,CC,20.028,1,1,1,1
4120,CC,25.239,146,0,0,0
4121,CC,20.868,1,1,1,1
4124,CC,21.087,1,1,1,1
4125,CC,25.358,186,0,0,0
4126,CC,22.719,2,0,0,0
4127,CC,23.665,9,9,1,1
4128,CC,24.507,38,29,1,0
4129,CC,21.639,1,0,0,0
4130,CC,22.928,3,3,1,1
4131,CC,20.724,1,1,1,1
4132,CC,23.268,4,0,0,0
4133,CC,20.324,1,1,1,1
4134,CC,22.556,2,2,1,1
4135,CC,23.150,4,0,0,0
4136,CC,25.334,177,7,1,0
4137,CC,22.334,1,0,0,0
4138,CC,19.343,1,1,1,1
4139,CC,21.671,1,1,1,1
4140,CC,22.534,2,2,1,1
4141,CC,23.653,9,9,1,1
4142,CC,19.202,1,1,1,1
4143,CC,21.476,1,1,1,1
4144,CC,22.307,1,1,1,1
4146,CC,25.392,198,15,1,0
4147,CC,22.873,2,2,1,1
4148,CC,23.982,15,0,0,0
4149,CC,24.611,47,0,0,0
4150,CC,22.198,1,1,1,1
4152,CC,23.210,4,0,0,0
4153,CC,23.918,14,9,1,0
4154,CC,24.905,81,0,0,0
4155,CC,21.359,1,0,0,0
4156,CC,23.031,3,3,1,1
4157,CC,25.245,147,0,0,0
4158,CC,20.154,1,0,0,0
4159,CC,25.414,205,20,1,0
4161,CC,23.612,8,0,0,0
4162,CC,21.692,1,1,1,1
4163,CC,19.258,1,1,1,1
4164,CC,20.910,1,0,0,0
4166,CC,22.137,1,1,1,1
4167,CC,20.410,1,1,1,1
4168,CC,23.204,4,4,1,1
4170,CC,22.006,1,1,1,1
4171,CC,25.349,183,0,0,0
4174,CC,19.908,1,1,1,1
4175,CC,20.759,1,1,1,1
4176,CC,21.132,1,1,1,1
4177,CC,19.390,1,1,1,1
4178,CC,22.451,1,0,0,0
4179,CC,21.155,1,0,0,0
4180,CC,19.933,1,1,1,1
4181,CC,20.643,1,1,1,1
4182,CC,22.869,2,0,0,0
4183,CC,19.629,1,0,0,0
4184,CC,21.361,1,1,1,1
4185,CC,24.395,32,2,1,0
4186,CC,20.462,1,1,1,1
4188,CC,17.947,1,0,0,0
4189,CC,21.954,1,1,1,1
4190,CC,23.106,3,0,0,0
4191,CC,23.885,13,13,1,1
4192,CC,23.873,13,0,0,0
4193,CC,20.786,1,1,1,1
4194,CC,24.152,21,21,1,1
4201,CC,21.931,1,1,1,1
4202,CC,22.376,1,0,0,0
4203,CC,19.358,1,0,0,0
4204,CC,20.467,1,1,1,1
4205,CC,22.377,1,1,1,1
4206,CC,19.804,1,1,1,1
4208,CC,23.902,13,13,1,1
4209,CC,20.810,1,1,1,1
4210,CC,21.611,1,0,0,0
4211,CC,23.812,11,0,0,0
4212,CC,22.976,3,3,1,1
4213,CC,23.718,10,10,1,1
4214,CC,22.207,1,1,1,1
4216,CC,19.891,1,1,1,1
4217,CC,21.437,1,0,0,0
4218,CC,24.167,21,0,0,0
4219,CC,20.073,1,1,1,1
4220,CC,23.661,9,9,1,1
4221,CC,21.024,1,1,1,1
4222,CC,21.396,1,0,0,0
4223,CC,22.990,3,3,1,1
4224,CC,22.829,2,2,1,1
4225,CC,19.499,1,1,1,1
4226,CC,19.283,1,0,0,0
4227,CC,24.196,22,22,1,1
4228,CC,18.801,1,1,1,1
4230,CC,21.016,1,0,0,0
4231,CC,22.237,1,1,1,1
4232,CC,22.802,2,2,1,1
4234,CC,25.195,137,0,0,0
4235,CC,24.804,67,12,1,0
4237,CC,23.269,4,4,1,1
4238,CC,21.559,1,1,1,1
4239,CC,22.071,1,1,1,1
4240,CC,24.538,41,0,0,0
4247,CC,24.661,52,4,1,0
4249,CC,24.157,21,4,1,0
4252,CC,22.417,1,1,1,1
4253,CC,23.263,4,4,1,1
4254,CC,24.824,70,0,0,0
4255,CC,21.020,1,1,1,1
4256,CC,23.825,12,0,0,0
4257,CC,21.800,1,1,1,1
4258,CC,19.707,1,1,1,1
4261,CC,23.725,10,9,1,0
4262,CC,22.533,2,2,1,1
4263,CC,23.907,13,9,1,0
4264,CC,24.087,18,0,0,0
4265,CC,22.319,1,1,1,1
4266,CC,25.057,106,22,1,0
4268,CC,20.467,1,1,1,1
4269,CC,22.699,2,2,1,1
4272,CC,21.506,1,0,0,0
4273,CC,23.537,7,6,1,0
4275,CC,20.119,1,1,1,1
4276,CC,24.414,33,0,0,0
4277,CC,22.678,2,0,0,0
4279,CC,22.337,1,1,1,1
4280,CC,24.440,35,23,1,0
4282,CC,19.836,1,0,0,0
4283,CC,23.557,7,0,0,0
4284,CC,23.081,3,0,0,0
4285,CC,22.070,1,0,0,0
4286,CC,23.977,15,15,1,1
4287,CC,24.246,24,0,0,0
4289,CC,21.805,1,1,1,1
4290,CC,24.609,47,0,0,0
4291,CC,22.937,3,3,1,1
4292,CC,19.776,1,0,0,0
4294,CC,24.286,26,6,1,0
4295,CC,22.634,2,0,0,0
4296,CC,21.832,1,1,1,1
4297,CC,23.747,10,10,1,1
4298,CC,22.650,2,0,0,0
4300,CC,20.079,1,0,0,0
4302,CC,22.218,1,1,1,1
4303,CC,22.314,1,0,0,0
4304,CC,23.015,3,3,1,1
4305,CC,24.250,24,9,1,0
4306,CC,25.408,203,9,1,0
4307,CC,22.477,1,0,0,0
4308,CC,24.937,85,23,1,0
4309,CC,20.064,1,1,1,1
4311,CC,20.182,1,0,0,0
4314,CC,22.533,2,2,1,1
4315,CC,24.019,16,0,0,0
4316,CC,21.282,1,1,1,1
4317,CC,24.428,34,8,1,0
4318,CC,23.021,3,0,0,0
4319,CC,20.582,1,1,1,1
4320,CC,20.361,1,1,1,1
4321,CC,22.449,1,1,1,1
4322,CC,22.820,2,0,0,0
4323,CC,22.442,1,1,1,1
4324,CC,24.717,57,3,1,0
4325,CC,19.954,1,1,1,1
4327,CC,22.687,2,2,1,1
4328,CC,23.484,6,0,0,0
4329,CC,23.069,3,3,1,1
4330,CC,19.971,1,1,1,1
4331,CC,23.708,9,0,0,0
4332,CC,22.252,1,0,0,0
