Source_Name,RA_deg,DEC_deg,Total_flux_mJy,Peak_flux_mJy
ILTJ160231.59+535247.1,240.63164,53.87976,13.3588,8.9713
ILTJ160230.25+540903.5,240.62603,54.15098,5.0077,3.8012
ILTJ160227.51+545843.8,240.61464,54.97885,2.8410,1.6135
ILTJ160225.90+553338.2,240.60792,55.56062,0.5597,0.3582
ILTJ160225.10+554117.4,240.60460,55.68817,1.2073,0.6054
ILTJ160227.86+545414.7,240.61607,54.90410,0.9425,0.6799
ILTJ160224.58+555001.2,240.60242,55.83369,1.1618,0.9813
ILTJ160225.70+552808.6,240.60710,55.46906,1.0651,0.5570
ILTJ160228.47+543648.5,240.61862,54.61350,0.5271,0.3777
ILTJ160225.57+552714.3,240.60656,55.45399,0.9107,0.6979
ILTJ160230.34+535627.0,240.62640,53.94085,0.6378,0.5450
ILTJ160225.29+552420.1,240.60539,55.40559,0.7039,0.5317
ILTJ160224.31+553753.0,240.60129,55.63140,1.0420,0.6657
ILTJ160222.99+555536.1,240.59581,55.92670,0.9677,0.7310
ILTJ160228.16+535710.9,240.61734,53.95303,34.1133,7.2538
ILTJ160223.49+554200.1,240.59785,55.70005,0.6507,0.5437
ILTJ160222.90+555327.8,240.59540,55.89107,0.8603,0.4905
ILTJ160223.91+553008.3,240.59962,55.50232,0.5074,0.4220
ILTJ160225.75+545802.2,240.60731,54.96729,0.5550,0.4308
ILTJ160228.65+535259.6,240.61936,53.88323,2.6157,1.1063
ILTJ160222.65+553103.2,240.59439,55.51756,10.0279,2.7018
ILTJ160222.09+555427.2,240.59204,55.90757,0.3630,0.3576
ILTJ160228.45+535858.1,240.61854,53.98281,0.4015,0.3420
ILTJ160226.09+543752.7,240.60871,54.63132,0.9462,0.5326
ILTJ160223.11+552718.3,240.59631,55.45509,1.3279,0.5558
ILTJ160222.43+554559.3,240.59346,55.76647,0.4653,0.3608
ILTJ160223.24+552559.4,240.59684,55.43318,0.6818,0.5747
ILTJ160226.54+542759.0,240.61059,54.46641,0.5946,0.4347
ILTJ160220.32+560628.8,240.58465,56.10800,0.6144,0.4382
ILTJ160226.63+541018.9,240.61094,54.17193,0.4882,0.4698
ILTJ160219.88+560126.5,240.58284,56.02404,1.5664,1.2996
ILTJ160223.85+545537.9,240.59938,54.92720,1.1343,0.7137
ILTJ160224.47+543947.6,240.60197,54.66323,0.4545,0.3900
ILTJ160224.09+544301.5,240.60038,54.71711,0.8689,0.3563
ILTJ160220.17+555317.7,240.58406,55.88827,0.8156,0.3923
ILTJ160221.66+552529.3,240.59024,55.42482,0.2836,0.3728
ILTJ160224.86+542724.1,240.60357,54.45672,0.7192,0.3303
ILTJ160221.41+552544.5,240.58919,55.42904,0.7307,0.5608
ILTJ160221.56+552026.9,240.58982,55.34081,0.5265,0.4293
ILTJ160220.07+554224.2,240.58364,55.70672,0.5274,0.3989
ILTJ160226.15+535245.8,240.60896,53.87939,0.6487,0.4621
ILTJ160224.13+542624.5,240.60052,54.44016,1.0043,0.7707
ILTJ160218.10+560938.3,240.57543,56.16065,0.9065,0.5982
ILTJ160225.50+535513.4,240.60625,53.92040,0.9199,0.6706
ILTJ160222.36+544345.8,240.59318,54.72941,2.2372,1.5464
ILTJ160217.64+560842.4,240.57349,56.14512,0.4821,0.4374
ILTJ160222.62+543520.4,240.59426,54.58902,1.1806,0.9681
ILTJ160222.13+544143.4,240.59220,54.69540,0.6427,0.4636
ILTJ160219.52+552801.6,240.58133,55.46713,0.9804,0.3813
ILTJ160222.97+542332.2,240.59570,54.39228,0.7873,0.7347
ILTJ160217.63+555548.2,240.57345,55.93005,0.7343,0.4973
ILTJ160222.40+542527.9,240.59334,54.42444,0.8229,0.6436
ILTJ160219.78+550443.8,240.58242,55.07884,1.3822,1.0843
ILTJ160222.73+541527.1,240.59470,54.25754,0.4558,0.3658
ILTJ160217.93+553138.0,240.57471,55.52725,2.5119,1.5797
ILTJ160217.48+554004.3,240.57283,55.66787,1.5592,1.1850
ILTJ160222.73+541334.3,240.59470,54.22620,0.4419,0.3404
ILTJ160222.48+541210.1,240.59369,54.20283,0.6781,0.5328
ILTJ160220.67+544115.0,240.58614,54.68752,0.4708,0.3811
ILTJ160216.51+555020.8,240.56880,55.83912,0.4933,0.3578
ILTJ160221.40+541105.5,240.58917,54.18486,2.6598,1.3519
ILTJ160218.35+550816.5,240.57648,55.13792,1.7123,1.6172
ILTJ160218.09+551239.8,240.57536,55.21106,1.4770,1.1495
ILTJ160216.28+554353.4,240.56781,55.73151,0.8901,0.5126
ILTJ160214.66+555358.0,240.56108,55.89945,3.4829,0.8071
ILTJ160219.52+544628.7,240.58135,54.77466,0.8851,0.5961
ILTJ160217.20+552538.0,240.57168,55.42724,0.5639,0.5279
ILTJ160219.85+543415.4,240.58269,54.57096,0.4335,0.3543
ILTJ160218.12+545144.0,240.57552,54.86224,3.3169,1.3249
ILTJ160214.60+553201.2,240.56083,55.53367,15.3553,3.7980
ILTJ160220.40+541957.6,240.58500,54.33268,0.3553,0.4200
ILTJ160217.42+550718.3,240.57259,55.12178,1.0010,0.8222
ILTJ160214.79+555145.2,240.56162,55.86256,0.8659,0.5763
ILTJ160215.44+553926.1,240.56432,55.65726,0.5378,0.5538
ILTJ160215.22+554410.9,240.56341,55.73636,0.6496,0.4232
ILTJ160219.45+542840.4,240.58105,54.47790,0.5999,0.5744
ILTJ160219.03+543712.9,240.57928,54.62026,0.4963,0.4990
ILTJ160213.32+560650.9,240.55549,56.11416,0.9135,0.4801
ILTJ160220.41+535954.3,240.58502,53.99844,2.9530,1.4891
ILTJ160219.58+541602.9,240.58159,54.26749,0.7116,0.4228
ILTJ160214.14+555044.6,240.55890,55.84575,0.9116,0.1580
ILTJ160219.09+541906.2,240.57955,54.31841,1.7274,1.4356
ILTJ160212.01+561453.0,240.55003,56.24808,1.4465,1.2911
ILTJ160218.45+543223.1,240.57687,54.53976,0.5622,0.3976
ILTJ160212.98+555410.5,240.55407,55.90294,1.6457,0.8007
ILTJ160218.50+542551.2,240.57707,54.43091,0.3479,0.3771
ILTJ160218.31+542016.8,240.57628,54.33802,0.9216,0.6956
ILTJ160217.58+542913.8,240.57323,54.48718,0.7012,0.3965
ILTJ160213.68+553454.6,240.55699,55.58185,1.0637,0.8664
ILTJ160212.37+555514.5,240.55156,55.92072,0.8999,0.6807
ILTJ160217.75+542516.4,240.57395,54.42123,0.5001,0.5163
ILTJ160219.31+535335.0,240.58047,53.89307,1.1297,0.8470
ILTJ160213.21+553544.5,240.55503,55.59570,0.8909,0.3422
ILTJ160213.52+552059.6,240.55635,55.34989,0.7746,0.5510
ILTJ160211.29+555113.2,240.54705,55.85368,0.7439,0.4099
ILTJ160213.88+550647.8,240.55784,55.11329,1.2592,0.7030
ILTJ160218.18+535646.3,240.57576,53.94621,1.0593,0.3778
ILTJ160216.63+542132.3,240.56929,54.35899,1.0926,0.9312
ILTJ160214.16+550628.4,240.55899,55.10790,0.4741,0.3133
ILTJ160213.09+551708.5,240.55454,55.28571,0.5555,0.3506
ILTJ160211.86+551611.7,240.54944,55.26993,17.5385,4.2858
ILTJ160212.69+552002.2,240.55287,55.33396,0.3349,0.3862
ILTJ160213.09+551022.2,240.55453,55.17284,0.3651,0.3171
ILTJ160216.15+540631.7,240.56730,54.10883,3.7990,2.2231
ILTJ160209.77+555435.3,240.54071,55.90983,0.6625,0.4229
ILTJ160211.41+552646.6,240.54752,55.44629,0.5977,0.4034
ILTJ160208.66+560330.7,240.53607,56.05855,0.6132,0.4172
ILTJ160211.01+552500.4,240.54590,55.41678,0.4006,0.3850
ILTJ160215.46+540602.6,240.56441,54.10073,0.6221,0.5362
ILTJ160210.54+552015.0,240.54391,55.33752,1.4290,1.2061
ILTJ160207.12+561418.6,240.52967,56.23851,0.4357,0.4395
ILTJ160208.74+554858.7,240.53642,55.81633,0.3494,0.3418
ILTJ160206.44+561609.2,240.52681,56.26925,3.0953,2.7058
ILTJ160214.04+541537.5,240.55851,54.26044,1.3717,1.0468
ILTJ160215.08+535648.6,240.56284,53.94684,1.6357,1.2274
ILTJ160206.81+561007.2,240.52839,56.16868,0.4539,0.3266
ILTJ160213.57+541407.1,240.55656,54.23531,0.7846,0.5979
ILTJ160205.66+561354.5,240.52358,56.23182,0.6796,0.5215
ILTJ160213.55+540020.0,240.55647,54.00557,0.8711,0.5590
ILTJ160208.51+551451.8,240.53545,55.24775,0.9038,0.3811
ILTJ160206.73+553710.0,240.52803,55.61945,1.4654,0.9709
ILTJ160210.63+543940.0,240.54429,54.66112,0.3566,0.3520
ILTJ160206.53+554318.0,240.52720,55.72167,0.6048,0.4176
ILTJ160208.14+551514.9,240.53391,55.25416,0.6334,0.4606
ILTJ160205.33+554432.5,240.52220,55.74238,29.2529,24.5591
ILTJ160209.37+544445.2,240.53906,54.74591,0.7910,0.6951
ILTJ160208.31+550658.3,240.53461,55.11620,0.3022,0.3442
ILTJ160206.03+553812.3,240.52514,55.63677,1.0266,0.3126
ILTJ160203.93+560841.4,240.51639,56.14485,0.7296,0.7177
ILTJ160209.02+544226.8,240.53756,54.70745,2.1650,1.3437
ILTJ160203.87+560225.5,240.51614,56.04042,3.3459,2.4290
ILTJ160207.76+550232.6,240.53234,55.04239,0.6773,0.4866
ILTJ160204.86+554651.9,240.52024,55.78109,1.0072,0.6467
ILTJ160210.21+542131.2,240.54253,54.35867,0.8829,0.5663
ILTJ160206.26+552338.3,240.52610,55.39398,0.4633,0.3644
ILTJ160203.83+554820.5,240.51597,55.80571,1.3167,0.1881
ILTJ160209.84+540349.2,240.54101,54.06368,270.2176,197.6332
ILTJ160208.77+542644.5,240.53655,54.44572,1.0313,0.8172
ILTJ160205.73+551212.6,240.52389,55.20352,1.4852,0.4924
ILTJ160204.97+552947.0,240.52069,55.49640,0.5291,0.3895
ILTJ160204.31+553524.8,240.51797,55.59023,0.8169,0.5470
ILTJ160206.21+550255.2,240.52588,55.04869,0.8404,0.4271
ILTJ160203.93+545442.9,240.51636,54.91192,139.2693,71.1117
ILTJ160207.01+544237.1,240.52920,54.71033,0.8744,0.5650
ILTJ160204.53+551422.8,240.51887,55.23968,2.6578,1.8639
ILTJ160201.76+555920.6,240.50733,55.98907,0.3871,0.3450
ILTJ160201.72+554952.7,240.50718,55.83132,0.8976,0.4920
ILTJ160201.70+554536.9,240.50709,55.76025,1.0076,0.9606
ILTJ160201.88+553920.7,240.50785,55.65577,0.3946,0.3409
ILTJ160207.22+540948.5,240.53007,54.16349,0.7817,0.4552
ILTJ160204.54+545127.5,240.51891,54.85766,0.5862,0.5690
ILTJ160159.72+560108.1,240.49883,56.01893,0.5060,0.5003
ILTJ160205.34+543153.0,240.52224,54.53141,1.8826,0.4827
ILTJ160203.34+545914.9,240.51392,54.98747,0.4009,0.4837
ILTJ160201.75+551852.0,240.50728,55.31446,5.5295,1.8568
ILTJ160158.08+561532.2,240.49198,56.25896,0.4473,0.3470
ILTJ160206.28+540051.4,240.52619,54.01428,3.8875,1.8074
ILTJ160201.86+551506.7,240.50776,55.25188,0.4125,0.4161
ILTJ160205.25+542144.9,240.52187,54.36248,0.4014,0.4100
ILTJ160201.28+551648.1,240.50535,55.28005,0.5903,0.3990
ILTJ160204.90+541724.5,240.52043,54.29016,0.4318,0.2582
ILTJ160201.80+550412.7,240.50752,55.07020,0.5196,0.3721
ILTJ160201.78+550430.9,240.50741,55.07526,0.4385,0.3854
ILTJ160200.18+551831.8,240.50076,55.30885,3.6111,0.5606
ILTJ160158.78+554004.5,240.49491,55.66792,1.0427,0.3667
ILTJ160156.15+561521.1,240.48396,56.25587,14.3313,12.9271
ILTJ160204.78+541115.4,240.51994,54.18763,0.3726,0.3631
ILTJ160159.75+552418.6,240.49895,55.40518,0.7677,0.4063
ILTJ160157.09+560120.0,240.48789,56.02225,1.3533,0.7583
ILTJ160200.17+550959.5,240.50071,55.16654,0.5040,0.4474
ILTJ160159.46+552003.1,240.49775,55.33420,1.0319,0.5270
ILTJ160204.63+535336.8,240.51931,53.89356,1.3040,0.3627
ILTJ160201.01+545134.4,240.50421,54.85955,0.6078,0.3246
ILTJ160159.49+550741.7,240.49789,55.12826,1.1118,0.7855
ILTJ160155.91+560148.8,240.48296,56.03024,0.5347,0.4544
ILTJ160159.14+550855.7,240.49641,55.14881,1.2728,0.9087
ILTJ160156.65+555028.8,240.48602,55.84134,0.4326,0.3722
ILTJ160157.43+551814.1,240.48930,55.30393,17.2134,4.9785
ILTJ160154.89+555146.0,240.47870,55.86279,1.7102,0.6157
ILTJ160158.63+550453.7,240.49427,55.08159,1.1841,0.6847
ILTJ160157.04+552345.4,240.48767,55.39595,2.4812,0.8531
ILTJ160157.44+552458.4,240.48935,55.41624,0.8979,0.6686
ILTJ160201.51+542207.3,240.50631,54.36871,0.6890,0.5445
ILTJ160155.42+555016.2,240.48092,55.83785,1.0542,0.9155
ILTJ160159.06+543716.3,240.49608,54.62120,12.4211,4.2877
ILTJ160153.78+560633.3,240.47410,56.10927,0.4335,0.3506
ILTJ160202.18+535908.7,240.50909,53.98576,1.0002,0.5757
ILTJ160154.13+555346.1,240.47554,55.89616,0.4197,0.4153
ILTJ160201.25+540450.1,240.50522,54.08060,1.8408,0.7579
ILTJ160157.52+545640.0,240.48967,54.94445,0.5337,0.4821
ILTJ160159.11+542506.4,240.49630,54.41846,0.5367,0.3732
ILTJ160158.14+544447.1,240.49226,54.74643,0.6946,0.1521
ILTJ160156.64+550219.3,240.48599,55.03870,0.4798,0.3841
ILTJ160153.25+554250.3,240.47187,55.71398,0.5989,0.2709
ILTJ160151.54+560825.6,240.46475,56.14045,0.6704,0.3816
ILTJ160156.40+545717.5,240.48498,54.95487,0.6267,0.4844
ILTJ160157.21+543946.9,240.48839,54.66305,1.1332,0.7422
ILTJ160156.62+544645.8,240.48591,54.77940,1.9146,1.4769
ILTJ160155.14+551302.5,240.47976,55.21737,1.0898,0.5749
ILTJ160158.25+541950.8,240.49270,54.33078,1.8539,1.3027
ILTJ160155.27+550704.8,240.48031,55.11802,0.6840,0.4094
ILTJ160159.29+535645.7,240.49704,53.94605,2.5621,2.0239
ILTJ160154.42+551456.1,240.47673,55.24892,0.4417,0.3582
ILTJ160154.17+551207.4,240.47570,55.20206,0.7123,0.3940
ILTJ160151.81+554300.5,240.46586,55.71682,1.0030,0.6647
ILTJ160157.96+541011.8,240.49151,54.16994,0.8252,0.7427
ILTJ160153.07+551154.2,240.47113,55.19839,0.8424,0.2472
ILTJ160153.57+545922.7,240.47320,54.98966,0.6864,0.5363
ILTJ160152.40+551604.3,240.46833,55.26787,0.6960,0.5904
ILTJ160157.33+540211.3,240.48888,54.03648,0.8608,0.6150
ILTJ160155.94+542317.8,240.48307,54.38830,0.9463,0.3625
ILTJ160153.92+545219.7,240.47468,54.87215,0.6270,0.6349
ILTJ160152.76+550456.1,240.46981,55.08225,1.9948,1.5425
ILTJ160149.33+555547.6,240.45555,55.92991,0.5740,0.5213
ILTJ160154.40+544311.3,240.47665,54.71982,0.5180,0.4077
ILTJ160148.59+555611.7,240.45247,55.93660,14.5958,11.9165
ILTJ160150.00+554413.4,240.45834,55.73708,0.8261,0.5599
ILTJ160149.28+555410.4,240.45535,55.90289,0.6117,0.3895
ILTJ160154.43+543745.6,240.47681,54.62936,0.8902,0.3309
ILTJ160152.06+550627.2,240.46693,55.10757,0.8889,0.8342
ILTJ160154.60+542626.1,240.47750,54.44061,0.4843,0.3428
ILTJ160153.91+543418.5,240.47465,54.57181,0.5727,0.5016
ILTJ160148.21+554600.0,240.45089,55.76666,1.4513,0.6516
ILTJ160146.92+560858.1,240.44548,56.14949,0.4359,0.3893
ILTJ160154.37+541613.8,240.47653,54.27051,0.5009,0.4301
ILTJ160153.48+542956.4,240.47285,54.49901,0.5578,0.4004
ILTJ160154.97+540021.5,240.47902,54.00600,1.1617,0.9966
ILTJ160154.35+540005.8,240.47645,54.00161,5.3449,1.7984
ILTJ160152.65+542557.1,240.46938,54.43255,2.6196,0.5010
ILTJ160154.97+535350.3,240.47903,53.89733,0.4843,0.4348
ILTJ160148.12+552800.4,240.45048,55.46680,2.7134,2.1443
ILTJ160145.08+560810.4,240.43782,56.13623,0.7864,0.5479
ILTJ160149.24+550259.5,240.45518,55.04988,0.7389,0.5307
ILTJ160144.95+555844.7,240.43730,55.97910,0.8902,0.4837
ILTJ160148.36+550540.2,240.45150,55.09450,0.4486,0.3676
ILTJ160148.23+550719.3,240.45096,55.12203,0.4094,0.3491
ILTJ160145.93+553946.3,240.44138,55.66287,0.4136,0.4109
ILTJ160143.70+560249.1,240.43208,56.04699,2.5928,1.7971
ILTJ160145.63+553127.4,240.44010,55.52429,4.1914,1.3162
ILTJ160143.89+555925.4,240.43287,55.99040,0.6157,0.3934
ILTJ160148.93+542345.8,240.45386,54.39606,9.8954,4.3837
ILTJ160148.06+550152.5,240.45025,55.03126,0.6593,0.4522
ILTJ160145.47+553630.0,240.43945,55.60836,0.6660,0.4853
ILTJ160143.03+561006.7,240.42928,56.16853,0.5611,0.3670
ILTJ160146.90+550632.8,240.44542,55.10913,1.8002,1.1746
ILTJ160145.65+552114.0,240.44022,55.35391,1.4969,0.8142
ILTJ160145.98+552225.1,240.44157,55.37365,0.6944,0.4042
ILTJ160150.09+542000.8,240.45873,54.33358,0.7249,0.5955
ILTJ160148.17+544307.9,240.45071,54.71887,1.4661,1.2230
ILTJ160141.76+561103.0,240.42400,56.18418,0.3590,0.3984
ILTJ160142.63+555504.8,240.42763,55.91801,0.4500,0.3824
ILTJ160141.92+560115.2,240.42468,56.02091,0.7434,0.5531
ILTJ160147.82+544019.8,240.44926,54.67219,0.5259,0.3814
ILTJ160141.00+561304.2,240.42085,56.21786,0.4302,0.4521
ILTJ160144.91+551626.1,240.43714,55.27393,1.5929,0.4670
ILTJ160149.75+540347.0,240.45728,54.06308,1.7016,0.8443
ILTJ160147.83+542622.6,240.44930,54.43961,6.0752,3.6231
ILTJ160146.25+544437.6,240.44270,54.74380,0.4255,0.3855
ILTJ160141.91+554224.6,240.42461,55.70685,0.5326,0.4108
ILTJ160147.74+541725.8,240.44893,54.29052,0.5372,0.4431
ILTJ160146.70+542917.9,240.44458,54.48832,0.5401,0.3451
ILTJ160143.16+551331.0,240.42985,55.22530,1.4117,0.9881
ILTJ160140.68+545519.8,240.41951,54.92217,651.6020,18.0936
ILTJ160139.47+555604.5,240.41445,55.93460,2.0598,1.5655
ILTJ160146.69+542204.2,240.44456,54.36785,0.4092,0.3590
ILTJ160147.17+541033.3,240.44653,54.17593,0.4460,0.4193
ILTJ160146.57+541525.8,240.44405,54.25718,1.5944,1.1446
ILTJ160144.87+544142.7,240.43694,54.69521,0.4351,0.3588
ILTJ160146.13+541623.4,240.44219,54.27317,2.0623,1.5465
ILTJ160143.23+550314.2,240.43012,55.05395,0.4491,0.3527
ILTJ160137.70+561126.9,240.40707,56.19082,0.4241,0.3700
ILTJ160137.55+561148.5,240.40647,56.19682,0.8518,0.8751
ILTJ160143.13+545825.4,240.42972,54.97374,0.5062,0.4672
ILTJ160138.03+555512.8,240.40845,55.92025,3.2185,0.5608
ILTJ160147.06+535850.1,240.44608,53.98061,0.8591,0.5606
ILTJ160141.85+550314.5,240.42436,55.05404,0.8264,0.4759
ILTJ160136.68+561121.4,240.40283,56.18928,0.5345,0.3454
ILTJ160146.12+535331.4,240.44216,53.89207,5.8968,3.5635
ILTJ160139.34+553147.8,240.41392,55.52994,0.5353,0.3868
ILTJ160137.76+555059.7,240.40734,55.84993,0.7925,0.7423
ILTJ160144.04+542904.6,240.43348,54.48463,0.3619,0.3678
ILTJ160137.61+555319.9,240.40672,55.88887,0.3500,0.3513
ILTJ160137.41+555413.5,240.40589,55.90376,0.5285,0.4714
ILTJ160137.75+554706.6,240.40728,55.78518,0.8364,0.3490
ILTJ160143.73+542710.1,240.43220,54.45282,0.4720,0.4261
ILTJ160145.41+535348.9,240.43920,53.89693,1.0043,0.6945
ILTJ160144.54+540314.5,240.43560,54.05403,1.2070,0.6798
ILTJ160137.10+554122.9,240.40458,55.68972,0.7146,0.5201
ILTJ160144.48+540135.5,240.43535,54.02653,1.1674,0.6574
ILTJ160143.44+541521.5,240.43099,54.25598,0.7492,0.5137
ILTJ160144.63+535820.3,240.43595,53.97231,0.5651,0.5153
ILTJ160135.92+555023.2,240.39966,55.83979,2.0756,1.5186
ILTJ160140.76+544348.2,240.41984,54.73006,0.7599,0.6436
ILTJ160142.74+541113.2,240.42807,54.18700,1.8054,0.7070
ILTJ160142.24+541518.5,240.42598,54.25515,0.7013,0.6594
ILTJ160138.31+550419.5,240.40964,55.07210,0.7441,0.3383
ILTJ160133.69+560231.5,240.39036,56.04208,0.6545,0.5901
ILTJ160137.84+550623.5,240.40768,55.10653,0.9485,0.7542
ILTJ160141.21+542212.7,240.42173,54.37021,0.4700,0.4072
ILTJ160140.89+542339.9,240.42037,54.39442,0.9853,0.8062
ILTJ160138.13+545919.5,240.40888,54.98878,1.0676,0.7316
ILTJ160134.36+555128.1,240.39315,55.85782,0.4365,0.3345
ILTJ160141.51+541211.7,240.42295,54.20327,0.8542,0.5221
ILTJ160133.80+555340.0,240.39084,55.89445,0.6143,0.4565
ILTJ160132.68+560436.3,240.38617,56.07677,1.0855,0.6824
ILTJ160131.96+561244.4,240.38318,56.21234,0.9945,0.8755
ILTJ160139.91+542831.1,240.41631,54.47533,0.6163,0.3414
ILTJ160138.14+544917.6,240.40891,54.82156,2.2368,1.8981
ILTJ160132.29+555924.5,240.38453,55.99014,3.7107,1.1000
ILTJ160134.94+553149.4,240.39558,55.53041,0.3770,0.3717
ILTJ160134.76+553404.4,240.39484,55.56790,0.5876,0.4399
ILTJ160133.62+554426.8,240.39008,55.74079,0.6739,0.3947
ILTJ160138.96+543234.4,240.41234,54.54290,0.6831,0.3306
ILTJ160135.86+551107.4,240.39943,55.18541,0.5397,0.3242
ILTJ160132.02+554728.3,240.38341,55.79120,0.8319,0.4480
ILTJ160132.09+554152.6,240.38373,55.69797,1.2111,0.8503
ILTJ160129.93+560506.7,240.37470,56.08521,0.4281,0.3933
ILTJ160138.44+541617.9,240.41015,54.27165,0.4070,0.3461
ILTJ160132.41+553126.6,240.38503,55.52407,0.8247,0.4296
ILTJ160131.63+554111.5,240.38179,55.68655,1.3172,1.0948
ILTJ160137.74+542131.5,240.40726,54.35875,0.3892,0.3512
ILTJ160131.67+554040.0,240.38195,55.67780,0.4241,0.3947
ILTJ160139.26+535554.8,240.41359,53.93191,1.0679,0.9008
ILTJ160135.58+543659.0,240.39823,54.61641,4.7677,1.4765
ILTJ160135.95+544228.5,240.39978,54.70794,0.4216,0.3619
ILTJ160134.42+550036.3,240.39343,55.01010,0.6419,0.3311
ILTJ160133.51+551259.9,240.38964,55.21665,0.5289,0.3344
ILTJ160132.38+552714.7,240.38490,55.45410,0.3686,0.3220
ILTJ160139.17+535538.8,240.41323,53.92746,0.7523,0.3510
ILTJ160136.16+543626.2,240.40068,54.60728,0.4944,0.3003
ILTJ160128.64+560429.7,240.36934,56.07493,1.5040,1.3630
ILTJ160135.87+543539.6,240.39945,54.59436,0.3445,0.3400
ILTJ160135.12+544412.7,240.39631,54.73688,0.9243,0.7010
ILTJ160126.37+560815.4,240.35985,56.13764,18.8146,0.6874
ILTJ160137.33+540957.2,240.40553,54.16590,1.1456,0.6742
ILTJ160132.62+551431.9,240.38590,55.24220,0.5032,0.4328
ILTJ160130.17+554549.3,240.37572,55.76372,0.6740,0.3180
ILTJ160130.06+554220.5,240.37526,55.70572,0.4701,0.3482
ILTJ160135.47+543001.1,240.39780,54.50031,0.3446,0.3311
ILTJ160131.29+552111.1,240.38037,55.35310,0.9472,0.7107
ILTJ160127.24+561035.5,240.36351,56.17654,1.0807,0.8784
ILTJ160137.06+540009.6,240.40441,54.00268,2.6073,1.9593
ILTJ160134.68+542937.3,240.39452,54.49371,0.6486,0.5356
ILTJ160131.64+550804.7,240.38185,55.13465,0.5585,0.5485
ILTJ160128.78+553723.7,240.36991,55.62328,0.7955,0.5416
ILTJ160134.70+542309.1,240.39459,54.38587,0.4435,0.3526
ILTJ160130.95+551016.7,240.37896,55.17131,0.8355,0.7575
ILTJ160129.57+552906.8,240.37321,55.48523,0.5879,0.5214
ILTJ160127.15+555405.6,240.36312,55.90157,0.4769,0.4439
ILTJ160133.10+543517.8,240.38791,54.58830,0.5884,0.3690
ILTJ160125.50+561205.7,240.35624,56.20159,0.4355,0.3741
ILTJ160127.81+553700.7,240.36589,55.61687,0.6131,0.3769
ILTJ160127.74+554024.4,240.36557,55.67345,0.9125,0.3405
ILTJ160127.53+554103.2,240.36470,55.68423,0.8869,0.7100
ILTJ160131.22+545128.4,240.38007,54.85791,0.2889,0.3301
ILTJ160130.15+550249.0,240.37563,55.04696,0.6898,0.4291
ILTJ160126.42+554849.7,240.36008,55.81382,0.6769,0.3910
ILTJ160132.51+543000.6,240.38545,54.50018,0.3205,0.3393
ILTJ160132.28+543242.5,240.38449,54.54515,0.6259,0.3586
ILTJ160130.12+545751.7,240.37549,54.96437,1.1118,0.5018
ILTJ160128.55+551627.0,240.36895,55.27417,1.1116,0.7135
ILTJ160126.19+554623.5,240.35914,55.77321,0.6161,0.5647
ILTJ160125.66+555018.6,240.35692,55.83851,0.5201,0.3178
ILTJ160124.41+560448.3,240.35173,56.08009,0.4119,0.4158
ILTJ160123.70+561126.0,240.34874,56.19055,1.5691,0.7347
ILTJ160126.21+554020.8,240.35921,55.67247,1.2773,0.9791
ILTJ160125.87+554549.4,240.35781,55.76374,0.5533,0.3438
ILTJ160127.06+552416.7,240.36275,55.40466,3.5423,2.6830
ILTJ160132.23+542124.5,240.38429,54.35681,0.5273,0.3715
ILTJ160129.09+545903.3,240.37121,54.98426,1.1640,0.8957
ILTJ160129.37+545911.8,240.37236,54.98662,0.3198,0.3505
ILTJ160132.69+541313.6,240.38620,54.22046,0.4331,0.4302
ILTJ160129.58+545109.5,240.37326,54.85265,1.6582,1.4951
ILTJ160128.82+545817.8,240.37008,54.97162,2.9843,2.2254
ILTJ160130.40+543905.8,240.37666,54.65163,0.6836,0.3609
ILTJ160127.09+551904.8,240.36285,55.31800,0.4049,0.3553
ILTJ160132.00+541356.6,240.38333,54.23240,0.9942,0.5668
ILTJ160130.72+543107.5,240.37799,54.51877,0.7606,0.6454
ILTJ160129.85+544012.0,240.37439,54.67002,0.8217,0.3301
ILTJ160130.03+543410.1,240.37513,54.56949,0.6863,0.4796
ILTJ160128.23+545918.4,240.36764,54.98844,0.4448,0.3849
ILTJ160127.42+550647.0,240.36424,55.11306,0.6960,0.4863
ILTJ160124.57+554030.4,240.35237,55.67512,1.0934,1.0319
ILTJ160122.28+560751.1,240.34285,56.13088,0.5512,0.4446
ILTJ160130.93+541342.3,240.37888,54.22843,1.9002,0.6597
ILTJ160131.68+540945.5,240.38200,54.16266,0.3908,0.3361
ILTJ160128.61+544715.4,240.36921,54.78762,0.4452,0.4392
ILTJ160128.55+544521.9,240.36897,54.75609,0.7948,0.6477
ILTJ160128.25+544843.4,240.36772,54.81206,0.6688,0.4220
ILTJ160129.44+543226.3,240.37268,54.54065,0.5133,0.4413
ILTJ160123.96+552435.4,240.34985,55.40983,17.3881,3.1616
ILTJ160121.39+561045.6,240.33911,56.17933,0.4070,0.3517
ILTJ160125.02+552534.8,240.35426,55.42635,0.3725,0.3495
ILTJ160121.00+560919.0,240.33752,56.15530,1.9634,1.5321
ILTJ160121.07+560558.1,240.33781,56.09949,0.7117,0.3916
ILTJ160122.10+555439.6,240.34210,55.91102,0.4194,0.4661
ILTJ160130.87+540328.2,240.37861,54.05783,0.4806,0.4594
ILTJ160127.44+535632.5,240.36434,53.94237,655.0082,61.3449
