id,type,z,host_Z,p_sn,p_host,host_target,host_visits_needed_pfs,host_hours_needed_desi,host_hours_done,observed,host_completed
3336,CC,0.53972,26.752,4,4,0,-1,-1.0,0.0,0,0
3337,CC,0.54566,26.721,1,1,0,-1,-1.0,0.0,0,0
3338,CC,0.59103,21.494,1,1,1,1,4.2,6.0,1,1
3339,CC,0.45456,20.427,0,0,1,1,4.2,6.0,1,1
3340,CC,0.84089,23.894,0,0,1,13,54.6,4.0,0,0
3341,CC,0.46869,25.259,5,5,1,152,638.4,8.0,0,0
3342,CC,0.75296,22.431,-1,-1,1,1,4.2,0.0,0,0
3343,CC,0.56606,24.546,5,5,1,42,176.4,0.0,0,0
3344,CC,0.19561,22.191,1,1,1,1,4.2,2.0,1,0
3345,CC,0.40409,22.259,5,5,1,1,4.2,6.0,0,1
3346,CC,0.46124,25.054,5,5,1,106,445.2,8.0,1,0
3347,CC,0.63833,26.917,1,1,0,-1,-1.0,0.0,0,0
3348,CC,0.37941,21.081,4,4,1,1,4.2,6.0,1,1
3349,CC,0.60425,25.481,0,0,1,228,957.6,14.0,0,0
3350,CC,0.46968,24.754,2,2,1,60,252.0,14.0,1,0
3351,CC,0.86840,24.503,0,0,1,38,159.6,14.0,0,0
3352,CC,0.50984,21.375,5,5,1,1,4.2,0.0,1,0
3353,CC,0.42619,22.736,4,4,1,2,8.4,10.0,0,1
3354,CC,0.21546,19.953,2,2,1,1,4.2,6.0,0,1
3355,CC,0.43059,22.209,4,4,1,1,4.2,6.0,0,1
3356,CC,0.61329,24.506,3,3,1,38,159.6,0.0,1,0
3357,CC,0.47482,25.980,3,3,0,-1,-1.0,0.0,0,0
3358,CC,0.57089,21.007,3,3,1,1,4.2,6.0,0,1
3359,CC,0.41883,26.063,0,0,0,-1,-1.0,0.0,0,0
3360,CC,0.70646,26.245,4,4,0,-1,-1.0,0.0,0,0
3361,CC,0.49143,24.932,5,5,1,85,357.0,12.0,0,0
3362,CC,0.76731,26.437,0,0,0,-1,-1.0,0.0,1,0
3363,CC,0.84692,26.123,4,4,0,-1,-1.0,0.0,0,0
3364,CC,0.49307,25.413,5,5,1,205,861.0,12.0,0,0
3365,CC,0.18743,21.177,4,4,1,1,4.2,6.0,1,1
3366,CC,0.43202,24.822,1,1,1,69,289.8,14.0,0,0
3367,CC,0.35528,20.383,3,3,1,1,4.2,6.0,0,1
3368,CC,0.29625,22.713,2,2,1,2,8.4,0.0,1,0
3369,CC,0.31533,25.557,2,2,0,-1,-1.0,0.0,0,0
3370,CC,0.34549,19.803,1,1,1,1,4.2,4.0,1,0
3371,CC,0.30012,27.400,5,5,0,-1,-1.0,0.0,0,0
3372,CC,0.25007,18.772,2,2,1,1,4.2,6.0,1,1
3373,CC,0.29762,27.437,-1,-1,0,-1,-1.0,0.0,0,0
3374,CC,0.36875,20.764,1,1,1,1,4.2,6.0,0,1
3375,CC,0.15739,26.522,5,5,0,-1,-1.0,0.0,1,0
3376,CC,0.32850,25.883,-1,-1,0,-1,-1.0,0.0,0,0
3377,CC,0.51125,23.647,3,3,1,9,37.8,18.0,0,0
3378,CC,0.40137,20.550,1,1,1,1,4.2,4.0,0,0
3379,CC,0.34987,20.148,2,2,1,1,4.2,0.0,0,0
3380,CC,0.42466,21.874,0,0,1,1,4.2,6.0,1,1
3381,CC,0.43161,26.921,2,2,0,-1,-1.0,0.0,1,0
3382,CC,0.51561,26.044,0,0,0,-1,-1.0,0.0,1,0
3383,CC,0.19279,20.798,5,5,1,1,4.2,6.0,1,1
3384,CC,0.40836,23.058,3,3,1,3,12.6,0.0,0,0
3385,CC,0.15859,21.270,5,5,1,1,4.2,6.0,1,1
3386,CC,0.34949,21.016,2,2,1,1,4.2,6.0,0,1
3387,CC,0.39246,20.578,1,1,1,1,4.2,4.0,1,0
3388,CC,0.19929,26.690,5,5,0,-1,-1.0,0.0,0,0
3389,CC,0.42493,24.964,1,1,1,89,373.8,4.0,0,0
3390,CC,0.35780,21.158,0,0,1,1,4.2,4.0,1,0
3391,CC,0.32921,26.026,1,1,0,-1,-1.0,0.0,0,0
3392,CC,0.41724,18.830,0,0,1,1,4.2,6.0,0,1
3393,CC,0.51290,24.783,0,0,1,64,268.8,18.0,0,0
3394,CC,0.19752,19.573,5,5,1,1,4.2,0.0,1,0
3395,CC,0.31872,23.966,3,3,1,15,63.0,6.0,0,0
3396,CC,0.43593,23.930,3,3,1,14,58.8,6.0,0,0
3397,CC,0.25800,22.165,3,3,1,1,4.2,0.0,1,0
3398,CC,0.47065,21.272,5,5,1,1,4.2,6.0,0,1
3399,CC,0.21368,20.048,1,1,1,1,4.2,6.0,0,1
3400,CC,0.31795,25.397,0,0,1,199,835.8,4.0,1,0
3401,CC,0.28908,21.069,1,1,1,1,4.2,6.0,0,1
3402,CC,0.58321,20.989,4,4,1,1,4.2,0.0,1,0
3403,CC,0.52347,21.491,0,0,1,1,4.2,6.0,0,1
3404,CC,0.53883,26.205,4,4,0,-1,-1.0,0.0,1,0
3405,CC,0.39351,23.117,0,0,1,4,16.8,14.0,0,0
3406,CC,0.44864,21.715,1,1,1,1,4.2,6.0,0,1
3407,CC,0.27250,22.974,0,0,1,3,12.6,4.0,1,0
3408,CC,0.38817,23.734,1,1,1,10,42.0,14.0,1,0
3409,CC,0.56714,25.435,1,1,1,212,890.4,2.0,0,0
3410,CC,0.43802,23.402,3,3,1,6,25.2,2.0,0,0
3411,CC,0.51584,22.993,1,1,1,3,12.6,12.0,0,0
3412,CC,0.55344,20.469,1,1,1,1,4.2,6.0,0,1
3413,CC,0.64425,25.448,2,2,1,217,911.4,6.0,0,0
3414,CC,0.39918,25.657,5,5,0,-1,-1.0,0.0,1,0
3415,CC,0.47442,999.000,2,-1,0,-1,-1.0,0.0,1,0
3416,CC,0.27256,20.893,0,0,1,1,4.2,6.0,1,1
3417,CC,0.45610,22.867,5,5,1,2,8.4,4.0,0,0
3418,CC,0.35505,26.628,2,2,0,-1,-1.0,0.0,1,0
3419,CC,0.35993,26.666,3,3,0,-1,-1.0,0.0,0,0
3420,CC,0.49258,22.184,3,3,1,1,4.2,4.0,0,0
3421,CC,0.37819,24.496,3,3,1,38,159.6,14.0,0,0
3422,CC,0.18916,24.450,0,0,1,35,147.0,0.0,0,0
3423,CC,0.45429,25.202,5,5,1,138,579.6,4.0,0,0
3424,CC,0.22430,23.634,5,5,1,8,33.6,4.0,0,0
3425,CC,0.26749,25.919,0,0,0,-1,-1.0,0.0,0,0
3426,CC,0.39560,22.684,0,0,1,2,8.4,10.0,0,1
3427,CC,0.38680,26.289,3,3,0,-1,-1.0,0.0,0,0
3428,CC,0.27743,22.586,2,2,1,2,8.4,6.0,1,0
3429,CC,0.51567,22.586,1,1,1,2,8.4,4.0,0,0
3430,CC,0.31272,25.617,3,3,0,-1,-1.0,0.0,1,0
3431,CC,0.35742,24.648,-1,-1,1,51,214.2,0.0,0,0
3432,CC,0.26031,21.263,3,3,1,1,4.2,4.0,1,0
3433,CC,1.22282,26.171,4,4,0,-1,-1.0,0.0,1,0
3434,CC,0.69893,24.618,4,4,1,48,201.6,10.0,1,0
3435,CC,0.69461,23.858,4,4,1,12,50.4,0.0,0,0
3436,CC,0.50515,21.789,4,4,1,1,4.2,6.0,1,1
3437,CC,0.24917,19.639,2,2,1,1,4.2,6.0,0,1
3438,CC,0.53983,23.950,0,0,1,14,58.8,8.0,0,0
3439,CC,2.14597,24.377,3,3,1,31,130.2,6.0,0,0
3440,CC,1.60370,23.330,3,3,1,5,21.0,12.0,0,0
3441,CC,1.58417,25.623,1,1,0,-1,-1.0,0.0,0,0
3442,CC,1.58630,26.199,1,1,0,-1,-1.0,0.0,0,0
3443,CC,0.60572,26.300,-1,-1,0,-1,-1.0,0.0,0,0
3444,CC,1.17430,27.542,1,1,0,-1,-1.0,0.0,0,0
3445,CC,0.54056,21.332,0,0,1,1,4.2,6.0,0,1
3446,CC,0.44999,20.893,1,1,1,1,4.2,6.0,0,1
3447,CC,0.69055,21.440,2,2,1,1,4.2,6.0,0,1
3448,CC,0.46333,23.840,1,1,1,12,50.4,12.0,1,0
3449,CC,0.55774,24.456,-1,-1,1,35,147.0,0.0,0,0
3450,CC,0.96276,25.193,3,3,1,136,571.2,6.0,1,0
3451,CC,1.26625,24.506,1,1,1,38,159.6,6.0,0,0
3452,CC,1.39001,999.000,2,-1,0,-1,-1.0,0.0,0,0
3453,CC,2.45711,25.061,1,1,1,107,449.4,6.0,0,0
3454,CC,1.03614,23.491,5,5,1,6,25.2,16.0,0,0
3455,CC,0.39092,25.915,5,5,0,-1,-1.0,0.0,0,0
3456,CC,1.42730,27.104,3,3,0,-1,-1.0,0.0,0,0
3457,CC,0.49169,21.009,3,3,1,1,4.2,6.0,0,1
3458,CC,0.41661,999.000,0,-1,0,-1,-1.0,0.0,1,0
3459,CC,0.76483,24.198,0,0,1,22,92.4,2.0,1,0
3460,CC,0.68870,21.419,1,1,1,1,4.2,6.0,1,1
3461,CC,2.85559,26.128,2,2,0,-1,-1.0,0.0,0,0
3462,CC,0.94425,26.048,2,2,0,-1,-1.0,0.0,1,0
3463,CC,0.48514,27.304,5,5,0,-1,-1.0,0.0,0,0
3464,CC,0.90745,21.759,3,3,1,1,4.2,6.0,0,1
3465,CC,0.63152,25.689,3,3,0,-1,-1.0,0.0,0,0
3466,CC,0.79930,22.422,4,4,1,1,4.2,0.0,0,0
3467,CC,0.90517,26.222,3,3,0,-1,-1.0,0.0,0,0
3468,CC,0.58742,24.357,4,4,1,30,126.0,0.0,0,0
3469,CC,0.46946,23.070,2,2,1,3,12.6,14.0,0,1
3470,CC,2.16687,23.807,0,0,1,11,46.2,8.0,0,0
3471,CC,1.11165,26.265,5,5,0,-1,-1.0,0.0,0,0
3472,CC,2.31107,999.000,1,-1,0,-1,-1.0,0.0,0,0
3473,CC,0.71664,25.954,1,1,0,-1,-1.0,0.0,0,0
3474,CC,0.25093,19.112,3,3,1,1,4.2,6.0,0,1
3475,CC,0.86085,22.639,5,5,1,2,8.4,10.0,0,1
3476,CC,0.53439,21.924,0,0,1,1,4.2,6.0,0,1
3477,CC,0.94434,21.403,2,2,1,1,4.2,6.0,0,1
3478,CC,1.61019,26.842,0,0,0,-1,-1.0,0.0,0,0
3479,CC,0.45060,23.570,1,1,1,7,29.4,0.0,1,0
3480,CC,0.67836,22.628,4,4,1,2,8.4,2.0,0,0
3481,CC,0.58488,19.967,0,0,1,1,4.2,0.0,0,0
3482,CC,0.67315,23.543,1,1,1,7,29.4,14.0,0,0
3483,CC,0.33753,19.758,2,2,1,1,4.2,6.0,0,1
3484,CC,0.68139,25.214,0,0,1,141,592.2,0.0,1,0
3485,CC,0.65379,22.037,-1,-1,1,1,4.2,0.0,0,0
3486,CC,1.10181,26.341,3,3,0,-1,-1.0,0.0,0,0
3487,CC,0.69656,24.734,1,1,1,58,243.6,16.0,1,0
3488,CC,0.78687,22.964,4,4,1,3,12.6,6.0,0,0
3489,CC,0.61282,32.398,1,1,0,-1,-1.0,0.0,1,0
3490,CC,0.74895,22.096,1,1,1,1,4.2,6.0,1,1
3491,CC,0.19575,20.111,5,5,1,1,4.2,2.0,1,0
3492,CC,0.42396,23.699,4,4,1,9,37.8,4.0,1,0
3493,CC,0.40026,999.000,1,-1,0,-1,-1.0,0.0,1,0
3494,CC,0.50537,22.502,-1,-1,1,1,4.2,0.0,0,0
3495,CC,0.32308,21.632,2,2,1,1,4.2,2.0,0,0
3496,CC,0.71241,22.261,5,5,1,1,4.2,4.0,1,0
3497,CC,0.69074,24.046,1,1,1,17,71.4,4.0,0,0
3498,CC,0.70795,21.034,3,3,1,1,4.2,6.0,0,1
3499,CC,0.61271,22.176,2,2,1,1,4.2,6.0,0,1
3500,CC,0.47832,23.336,3,3,1,5,21.0,4.0,1,0
3501,CC,0.88887,22.185,0,0,1,1,4.2,6.0,0,1
3502,CC,1.05927,24.950,5,5,1,87,365.4,6.0,0,0
3503,CC,0.53365,25.970,1,1,0,-1,-1.0,0.0,1,0
3504,CC,0.41977,19.676,2,2,1,1,4.2,6.0,1,1
3505,CC,1.01549,24.291,4,4,1,26,109.2,16.0,0,0
3506,CC,0.74852,25.719,0,0,0,-1,-1.0,0.0,0,0
3507,CC,0.46280,24.065,5,5,1,18,75.6,8.0,1,0
3508,CC,0.55483,20.430,0,0,1,1,4.2,2.0,1,0
3509,CC,0.46431,20.700,1,1,1,1,4.2,6.0,1,1
3510,CC,0.76580,22.827,2,2,1,2,8.4,10.0,0,1
3511,CC,0.36742,19.851,2,2,1,1,4.2,6.0,1,1
3512,CC,0.57588,20.877,4,4,1,1,4.2,6.0,0,1
3513,CC,0.92097,21.514,2,2,1,1,4.2,6.0,0,1
3514,CC,0.62803,24.703,0,0,1,55,231.0,0.0,0,0
3515,CC,0.26334,26.309,4,4,0,-1,-1.0,0.0,0,0
3516,CC,0.57807,23.188,4,4,1,4,16.8,4.0,1,0
3517,CC,0.72507,23.402,2,2,1,6,25.2,6.0,0,0
3518,CC,0.46767,22.845,1,1,1,2,8.4,4.0,1,0
3519,CC,0.41567,26.511,5,5,0,-1,-1.0,0.0,0,0
3520,CC,0.53566,23.564,2,2,1,7,29.4,0.0,1,0
3521,CC,0.42824,26.128,5,5,0,-1,-1.0,0.0,1,0
3522,CC,0.79613,27.555,5,5,0,-1,-1.0,0.0,0,0
3523,CC,0.95233,24.403,0,0,1,32,134.4,18.0,0,0
3524,CC,0.55788,999.000,1,-1,0,-1,-1.0,0.0,0,0
3525,CC,0.58191,24.135,2,2,1,20,84.0,6.0,0,0
3526,CC,0.63273,21.594,-1,-1,1,1,4.2,0.0,0,0
3527,CC,0.31291,19.208,0,0,1,1,4.2,4.0,1,0
3528,CC,0.16676,999.000,1,-1,0,-1,-1.0,0.0,0,0
3529,CC,0.57397,25.479,0,0,1,228,957.6,14.0,0,0
3530,CC,0.40921,21.157,5,5,1,1,4.2,2.0,1,0
3531,CC,0.76074,22.271,0,0,1,1,4.2,2.0,0,0
3532,CC,0.92416,22.151,3,3,1,1,4.2,6.0,0,1
3533,CC,0.58687,20.661,1,1,1,1,4.2,0.0,0,0
3534,CC,0.45362,22.457,1,1,1,1,4.2,6.0,1,1
3535,CC,0.46941,20.899,1,1,1,1,4.2,0.0,0,0
3536,CC,0.50869,23.955,2,2,1,14,58.8,16.0,0,0
3537,CC,0.28217,19.913,1,1,1,1,4.2,6.0,0,1
3538,CC,0.59105,23.436,4,4,1,6,25.2,12.0,0,0
3539,CC,0.50842,23.350,2,2,1,5,21.0,4.0,1,0
3540,CC,0.41320,22.678,0,0,1,2,8.4,10.0,1,1
3541,CC,0.72307,20.247,0,0,1,1,4.2,6.0,0,1
3542,CC,0.64676,19.896,4,4,1,1,4.2,4.0,0,0
3543,CC,0.32211,19.534,3,3,1,1,4.2,6.0,1,1
3544,CC,0.25747,19.121,0,0,1,1,4.2,0.0,1,0
3545,CC,0.49531,23.317,1,1,1,5,21.0,6.0,0,0
3546,CC,0.75765,20.542,1,1,1,1,4.2,6.0,0,1
3547,CC,0.18983,25.509,0,0,0,-1,-1.0,0.0,0,0
3548,CC,0.35246,18.943,2,2,1,1,4.2,6.0,1,1
3549,CC,0.29688,20.122,4,4,1,1,4.2,4.0,0,0
3550,CC,0.35167,25.960,0,0,0,-1,-1.0,0.0,1,0
3551,CC,0.79836,25.125,5,5,1,121,508.2,12.0,0,0
3552,CC,0.52279,22.311,3,3,1,1,4.2,6.0,1,1
3553,CC,0.70517,24.035,2,2,1,17,71.4,16.0,1,0
3554,CC,0.70050,23.840,4,4,1,12,50.4,0.0,1,0
3555,CC,0.68375,999.000,3,-1,0,-1,-1.0,0.0,0,0
3556,CC,0.39751,20.615,5,5,1,1,4.2,6.0,0,1
3557,CC,0.75102,21.260,0,0,1,1,4.2,0.0,0,0
3558,CC,0.70128,22.237,1,1,1,1,4.2,0.0,0,0
3559,CC,0.59214,20.692,5,5,1,1,4.2,6.0,0,1
3560,CC,0.25733,25.971,0,0,0,-1,-1.0,0.0,1,0
3561,CC,0.43900,20.641,4,4,1,1,4.2,0.0,0,0
3562,CC,1.22977,23.837,4,4,1,12,50.4,14.0,0,0
3563,CC,0.53072,22.902,1,1,1,3,12.6,0.0,0,0
3564,CC,1.22372,23.497,0,0,1,6,25.2,18.0,0,0
3565,CC,0.69020,999.000,1,-1,0,-1,-1.0,0.0,0,0
3566,CC,0.63023,24.274,3,3,1,25,105.0,6.0,1,0
3567,CC,0.56941,20.279,4,4,1,1,4.2,6.0,0,1
3568,CC,0.53951,20.631,5,5,1,1,4.2,6.0,0,1
3569,CC,0.18094,24.380,1,1,1,31,130.2,18.0,0,0
3570,CC,0.49638,21.717,2,2,1,1,4.2,6.0,0,1
3571,CC,0.27333,18.897,1,1,1,1,4.2,6.0,0,1
3572,CC,0.56180,21.510,3,3,1,1,4.2,6.0,1,1
3573,CC,0.30097,26.236,0,0,0,-1,-1.0,0.0,1,0
3574,CC,0.50095,19.850,5,5,1,1,4.2,4.0,0,0
3575,CC,0.23187,25.914,1,1,0,-1,-1.0,0.0,1,0
3576,CC,0.89291,21.323,4,4,1,1,4.2,6.0,0,1
3577,CC,0.77278,25.299,5,5,1,165,693.0,4.0,1,0
3578,CC,0.31398,24.978,0,0,1,91,382.2,2.0,0,0
3579,CC,0.89001,24.766,2,2,1,62,260.4,0.0,0,0
3580,CC,0.59169,21.050,4,4,1,1,4.2,6.0,1,1
3581,CC,0.23276,21.590,2,2,1,1,4.2,6.0,1,1
3582,CC,0.62518,22.533,5,5,1,2,8.4,8.0,0,0
3583,CC,0.13770,24.630,0,0,1,49,205.8,0.0,1,0
3584,CC,0.68145,25.175,1,1,1,132,554.4,6.0,1,0
3585,CC,0.76905,22.304,0,0,1,1,4.2,2.0,0,0
3586,CC,0.44885,23.502,1,1,1,7,29.4,14.0,0,0
3587,CC,0.19056,21.360,0,0,1,1,4.2,2.0,0,0
3588,CC,0.87410,22.748,-1,-1,1,2,8.4,0.0,0,0
3589,CC,0.67666,20.405,4,4,1,1,4.2,0.0,1,0
3590,CC,0.20934,23.830,3,3,1,12,50.4,18.0,0,0
3591,CC,0.88061,23.669,5,5,1,9,37.8,14.0,0,0
3592,CC,0.41990,21.702,4,4,1,1,4.2,4.0,1,0
3593,CC,0.84118,22.716,5,5,1,2,8.4,6.0,0,0
3594,CC,0.69871,22.676,-1,-1,1,2,8.4,0.0,0,0
3595,CC,0.44368,23.894,5,5,1,13,54.6,0.0,0,0
3596,CC,0.41455,26.017,0,0,0,-1,-1.0,0.0,0,0
3597,CC,0.44309,22.241,0,0,1,1,4.2,6.0,0,1
3598,CC,0.58545,22.127,3,3,1,1,4.2,6.0,1,1
3599,CC,0.68685,23.593,3,3,1,8,33.6,14.0,0,0
3600,CC,0.31212,22.957,0,0,1,3,12.6,6.0,0,0
3601,CC,0.41896,24.992,4,4,1,93,390.6,4.0,1,0
3602,CC,0.94394,25.844,3,3,0,-1,-1.0,0.0,0,0
3603,CC,0.44787,25.486,5,5,1,230,966.0,14.0,1,0
3604,CC,0.61320,23.867,1,1,1,12,50.4,6.0,0,0
3605,CC,0.59326,21.703,2,2,1,1,4.2,6.0,0,1
3606,CC,0.45566,26.209,1,1,0,-1,-1.0,0.0,1,0
3607,CC,0.62420,21.874,0,0,1,1,4.2,6.0,0,1
3608,CC,0.59032,21.569,1,1,1,1,4.2,6.0,1,1
3609,CC,0.15675,22.608,2,2,1,2,8.4,10.0,0,1
3610,CC,1.09464,23.737,-1,-1,1,10,42.0,0.0,0,0
3611,CC,0.94703,23.557,0,0,1,7,29.4,0.0,0,0
3612,CC,0.53941,23.716,2,2,1,9,37.8,12.0,1,0
3613,CC,0.50653,22.946,1,1,1,3,12.6,8.0,0,0
3614,CC,0.16887,23.256,1,1,1,4,16.8,4.0,0,0
3615,CC,0.45588,24.990,2,2,1,93,390.6,0.0,1,0
3616,CC,0.70878,23.726,1,1,1,10,42.0,10.0,1,0
3617,CC,0.64106,21.549,2,2,1,1,4.2,6.0,0,1
3618,CC,0.15997,25.707,0,0,0,-1,-1.0,0.0,1,0
3619,CC,0.15941,24.102,1,1,1,19,79.8,0.0,1,0
3620,CC,0.27060,25.270,5,5,1,155,651.0,12.0,1,0
3621,CC,0.33220,24.078,5,5,1,18,75.6,12.0,1,0
3622,CC,0.38002,21.102,-1,-1,1,1,4.2,0.0,0,0
3623,CC,0.38979,23.665,0,0,1,9,37.8,4.0,0,0
3624,CC,0.24477,999.000,-1,-1,0,-1,-1.0,0.0,0,0
3625,CC,0.16862,25.432,3,3,1,211,886.2,8.0,1,0
3626,CC,0.45770,21.231,1,1,1,1,4.2,6.0,0,1
3627,CC,0.30000,21.351,4,4,1,1,4.2,0.0,0,0
3628,CC,0.23464,25.724,5,5,0,-1,-1.0,0.0,0,0
3629,CC,0.26416,999.000,2,-1,0,-1,-1.0,0.0,0,0
3630,CC,0.34418,21.800,0,0,1,1,4.2,6.0,1,1
3631,CC,0.46243,21.245,-1,-1,1,1,4.2,0.0,0,0
3632,CC,0.27871,20.886,1,1,1,1,4.2,6.0,0,1
3633,CC,0.22180,23.601,5,5,1,8,33.6,4.0,0,0
3634,CC,0.39785,19.524,3,3,1,1,4.2,6.0,1,1
3635,CC,0.43463,20.785,2,2,1,1,4.2,6.0,0,1
3636,CC,0.47182,22.534,4,4,1,2,8.4,0.0,0,0
3637,CC,0.45909,26.373,3,3,0,-1,-1.0,0.0,1,0
3638,CC,0.27747,21.272,2,2,1,1,4.2,6.0,0,1
3639,CC,0.21204,23.152,2,2,1,4,16.8,18.0,0,1
3640,CC,0.30667,21.495,4,4,1,1,4.2,4.0,1,0
3641,CC,0.34442,23.138,3,3,1,4,16.8,14.0,0,0
3642,CC,0.28897,26.657,-1,-1,0,-1,-1.0,0.0,0,0
3643,CC,0.21231,23.793,5,5,1,11,46.2,16.0,0,0
3644,CC,0.29201,21.286,1,1,1,1,4.2,6.0,0,1
3645,CC,0.26546,25.403,4,4,1,201,844.2,4.0,0,0
3646,CC,0.20623,18.855,-1,-1,1,1,4.2,0.0,0,0
3647,CC,0.31498,21.290,3,3,1,1,4.2,6.0,0,1
3648,CC,0.27976,21.413,4,4,1,1,4.2,6.0,0,1
3649,CC,0.53469,22.665,3,3,1,2,8.4,8.0,1,0
3650,CC,0.31427,27.768,3,3,0,-1,-1.0,0.0,1,0
3651,CC,0.20247,25.889,4,4,0,-1,-1.0,0.0,1,0
3652,CC,0.56261,19.501,4,4,1,1,4.2,6.0,0,1
3653,CC,0.23295,19.854,4,4,1,1,4.2,6.0,1,1
3654,CC,0.45182,20.746,0,0,1,1,4.2,6.0,1,1
3655,CC,0.54345,27.267,-1,-1,0,-1,-1.0,0.0,0,0
3656,CC,0.32223,23.104,5,5,1,3,12.6,8.0,1,0
3657,CC,0.40348,21.611,5,5,1,1,4.2,4.0,0,0
3658,CC,0.74577,23.999,3,3,1,15,63.0,6.0,0,0
3659,CC,0.35976,22.153,2,2,1,1,4.2,6.0,1,1
3660,CC,0.14489,23.517,0,0,1,7,29.4,12.0,1,0
3661,CC,0.95392,26.003,3,3,0,-1,-1.0,0.0,0,0
3662,CC,0.50406,19.871,4,4,1,1,4.2,4.0,0,0
3663,CC,0.46792,22.129,4,4,1,1,4.2,6.0,0,1
3664,CC,0.63656,22.965,2,2,1,3,12.6,14.0,0,1
3665,CC,0.45324,23.658,0,0,1,9,37.8,14.0,0,0
3666,CC,0.41694,22.410,2,2,1,1,4.2,6.0,0,1
3667,CC,0.43508,23.021,1,1,1,3,12.6,14.0,0,1
3668,CC,0.41467,22.446,1,1,1,1,4.2,0.0,0,0
3669,CC,0.16373,19.714,5,5,1,1,4.2,6.0,0,1
3670,CC,0.33944,27.281,1,1,0,-1,-1.0,0.0,0,0
3671,CC,0.37817,25.478,2,2,1,227,953.4,0.0,1,0
3672,CC,0.40841,23.249,1,1,1,4,16.8,4.0,1,0
3673,CC,0.52474,22.168,1,1,1,1,4.2,6.0,0,1
3674,CC,0.35966,22.324,4,4,1,1,4.2,4.0,1,0
3675,CC,0.19657,19.197,2,2,1,1,4.2,0.0,1,0
3676,CC,1.29963,26.927,2,2,0,-1,-1.0,0.0,0,0
3677,CC,1.10779,22.817,2,2,1,2,8.4,10.0,0,1
3678,CC,0.42759,21.180,0,0,1,1,4.2,6.0,0,1
3679,CC,0.83614,22.716,0,0,1,2,8.4,0.0,0,0
3680,CC,0.99803,23.634,2,2,1,8,33.6,0.0,0,0
3681,CC,0.52026,20.565,5,5,1,1,4.2,6.0,0,1
3682,CC,0.38060,23.986,4,4,1,15,63.0,12.0,0,0
3683,CC,0.48233,21.092,0,0,1,1,4.2,6.0,0,1
3684,CC,1.16210,25.168,4,4,1,131,550.2,12.0,0,0
3685,CC,1.39136,24.384,5,5,1,31,130.2,14.0,0,0
3686,CC,0.94054,24.285,1,1,1,26,109.2,12.0,0,0
3687,CC,0.70676,24.208,3,3,1,23,96.6,16.0,0,0
3688,CC,0.71855,21.367,0,0,1,1,4.2,6.0,1,1
3689,CC,0.85760,26.772,4,4,0,-1,-1.0,0.0,0,0
3690,CC,0.48603,21.797,4,4,1,1,4.2,6.0,1,1
3691,CC,0.17542,22.718,1,1,1,2,8.4,10.0,1,1
3692,CC,0.67009,26.330,-1,-1,0,-1,-1.0,0.0,0,0
3693,CC,0.47977,22.892,3,3,1,3,12.6,14.0,1,1
3694,CC,1.45224,24.775,3,3,1,63,264.6,14.0,0,0
3695,CC,1.27599,27.178,1,1,0,-1,-1.0,0.0,0,0
3696,CC,1.21295,22.743,5,5,1,2,8.4,6.0,1,0
3697,CC,0.97180,26.115,1,1,0,-1,-1.0,0.0,0,0
3698,CC,0.49001,22.501,3,3,1,1,4.2,4.0,0,0
3699,CC,0.66873,25.587,1,1,0,-1,-1.0,0.0,0,0
3700,CC,0.77604,22.121,1,1,1,1,4.2,6.0,0,1
3701,CC,0.71373,24.605,3,3,1,47,197.4,14.0,0,0
3702,CC,0.48921,24.449,3,3,1,35,147.0,8.0,1,0
3703,CC,0.84391,25.271,4,4,1,156,655.2,4.0,0,0
3704,CC,0.93830,24.088,4,4,1,18,75.6,2.0,0,0
3705,CC,1.40150,23.745,2,2,1,10,42.0,6.0,0,0
3706,CC,0.69068,21.174,2,2,1,1,4.2,4.0,0,0
3707,CC,0.66695,21.088,0,0,1,1,4.2,0.0,1,0
3708,CC,0.55182,22.813,0,0,1,2,8.4,10.0,1,1
3709,CC,0.58840,24.836,5,5,1,71,298.2,14.0,1,0
3710,CC,0.73322,22.936,5,5,1,3,12.6,12.0,0,0
3711,CC,0.67738,19.890,-1,-1,1,1,4.2,0.0,0,0
3712,CC,1.19632,26.824,5,5,0,-1,-1.0,0.0,1,0
3713,CC,0.93172,21.600,3,3,1,1,4.2,0.0,0,0
3714,CC,1.06813,25.941,1,1,0,-1,-1.0,0.0,1,0
3715,CC,1.22716,23.778,0,0,1,11,46.2,16.0,0,0
3716,CC,0.42948,22.478,0,0,1,1,4.2,6.0,1,1
3717,CC,0.64378,22.926,4,4,1,3,12.6,12.0,1,0
3718,CC,1.25924,24.549,2,2,1,42,176.4,4.0,0,0
3719,CC,0.65093,20.343,4,4,1,1,4.2,4.0,1,0
3720,CC,1.27409,25.148,3,3,1,126,529.2,6.0,0,0
3721,CC,0.81725,25.533,3,3,0,-1,-1.0,0.0,1,0
3722,CC,0.64750,26.471,5,5,0,-1,-1.0,0.0,1,0
3723,CC,0.91779,24.121,2,2,1,20,84.0,14.0,0,0
3724,CC,0.79301,21.787,4,4,1,1,4.2,4.0,1,0
3725,CC,1.19500,24.549,2,2,1,42,176.4,16.0,1,0
3726,CC,0.41131,22.112,2,2,1,1,4.2,6.0,0,1
